expolim,maxterms,minterms,rmse_test,mae_test,nmse_test,time,expr
"(-2, 2)",15,3,2.2263692117066083,1.7046654225953013,0.00031983275011234646,578.6946103572844,2.634*tanh(x1^-2 * x2^-2 * x3^2 * x4^2) + -0.012*sqrt.abs(x0^-2 * x1 * x2^-1 * x3^2 * x4^-2) + 0.862*sqrt.abs(x3^-1 * x4^-1) + 0.004*(x0^-2 * x1^2 * x2^-2 * x3^-1 * x4^-2) + -3.547*log(x0^2 * x3^-1 * x4^2) + -0.481*sin(x0^-2 * x2^-1 * x3^2 * x4^-1) + 69.034*tanh(x0^-2 * x3^2) + -3.78*sqrt.abs(x0^-1 * x2 * x4^-2) + -216712.807*sin(x0^-1 * x1^2 * x2^2 * x4^2) + 9.552*tanh(x0^-2 * x2^-1 * x3^2 * x4^-1) + -0.0*sqrt.abs(x0^2 * x3) + -26310.475*sin(x1 * x2 * x3^-1 * x4^2) + 1719.722*sin(x0^-2 * x1^2 * x2^-2 * x3^-2) + 1.076*sqrt.abs(x0 * x2^-2 * x3^-1 * x4^2) + -11.764*sqrt.abs(x0^-2 * x1^2 * x2^-1 * x4^-1) + 130.502
"(-2, 2)",15,4,2.102718576893863,1.621448426963502,0.0002850336558172223,537.9662027359009,0.064*(x0^-2 * x2^2 * x3^2 * x4^-2) + -1438237.914*cos(x0^-1 * x2^-2 * x4^2) + -4.282*log(x0 * x2 * x3^-1 * x4) + -5.672*sqrt.abs(x0^-2 * x1 * x2^-2 * x3^2 * x4) + 4.824*tanh(x0^-2 * x2^-1 * x3^2 * x4^-1) + 0.001*(x0^-2 * x3^2 * x4^-2) + -0.006*sqrt.abs(x0^-2 * x1^2 * x2^-1 * x3^2 * x4^-2) + -962553.836*(x0^-2 * x3^-2 * x4^-1) + 85.808*sin(x0^-1 * x3) + -2.2*(x0^-1 * x2 * x3 * x4^-1) + -21.958*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + -0.001*sqrt.abs(x0^2) + 0.009*sqrt.abs(x0^-2 * x1^2 * x2^-2 * x3^2 * x4^-1) + 0.647*sqrt.abs(x2^2 * x4^-1) + -634593.251*exp(x0^-1 * x1 * x2 * x4^2) + 2072940.222
"(-2, 2)",15,5,2.3057570832985235,1.7812404704124056,0.0003426450532018229,575.4654018878938,4.73*tanh(x0^2 * x1^-2 * x2^-1 * x3^-1 * x4^2) + 7.399*sqrt.abs(x0^-1 * x3^2) + -0.697*sqrt.abs(x0^-2 * x2 * x3^2 * x4^-2) + 1.439*log(x0^-2 * x2^-1 * x3^-1 * x4^-2) + -5.154*sqrt.abs(x0^-2 * x1 * x2^-1 * x3^2) + 6.676*tanh(x0^-2 * x2^-1 * x3^2 * x4^-1) + -7.286*tanh(x0^-2 * x2^-2 * x4^-1) + -0.017*sqrt.abs(x0 * x2^2 * x3) + 8.942*tanh(x0^2 * x2^-1 * x3^-1 * x4^2) + 6.618*tanh(x0^2 * x1^-2 * x2 * x3 * x4^2) + 3.312*tanh(x0^-2 * x1^2 * x4^-2) + 194.76*exp(x0^-1 * x1^2 * x2^-2 * x3^-1 * x4^2) + -7014.103*sqrt.abs(x0^-1 * x1 * x2^2 * x4^2) + -2.476*tanh(x0^2 * x2^-1 * x3^-2 * x4^2) + 2.483*(x2^-2 * x3^-2) + -86.49
"(-1, 1)",5,3,3.0519626100946784,2.3961450487199234,0.0006005833171696593,100.01564192771912,-39.536*tanh(x0^-1 * x2 * x4^-1) + -131.744*tanh(x0^-1 * x2^-1) + -8.367*tanh(x0 * x1 * x2 * x3^-1 * x4) + -2.952*sqrt.abs(x0 * x2 * x3^-1) + -0.831*sqrt.abs(x0 * x4) + 140.036
"(-1, 1)",5,4,3.101450092959081,2.4000220233202287,0.0006201220824464768,98.04981970787048,-617.977*sqrt.abs(x0^-1 * x2^-1 * x3^-1) + -89.347*sqrt.abs(x0 * x2 * x3^-1 * x4) + 63.062*sin(x0 * x2 * x3^-1 * x4) + -5.027*log(x0 * x3) + -37.287*sqrt.abs(x0^-1 * x2 * x4^-1) + 208.776
"(-1, 1)",5,5,3.191042204981181,2.44383736941396,0.0006561155670568421,104.04811882972716,34.221*tanh(x0 * x4) + -191.74*tanh(x0^-1 * x2^-1) + -0.003*sqrt.abs(x0 * x1 * x3) + 6.028*log(x0^-1 * x2^-1 * x3) + -63.459*sqrt.abs(x4) + 109.524
"(-1, 1)",10,3,2.4031456878606337,1.7855712850079986,0.00037235416534663485,337.41361355781555,13.348*tanh(x0^-1 * x2^-1 * x4^-1) + 9.997*tanh(x0^-1 * x2 * x3 * x4^-1) + 2.641*sqrt.abs(x0^-1 * x2^-1 * x4^-1) + -41.628*sqrt.abs(x0^-1 * x4^-1) + 9999466.715*cos(x3^-1 * x4) + -0.002*(x0 * x1 * x3^-1) + -30.879*sqrt.abs(x0^-1 * x1 * x2^-1) + 337.978*sqrt.abs(x0^-1 * x1 * x2^-1 * x3^-1 * x4) + -6.864*log(x0 * x2) + 0.202*(x2 * x3) + -9999301.374
"(-1, 1)",10,4,2.3492153963557456,1.7975302974837657,0.00035575706196338256,333.5846269130707,-17.668*log(x0 * x2 * x3^-1) + -6.862*tanh(x0^-1 * x1 * x2^-1 * x3^-1 * x4^-1) + -7546.579*sqrt.abs(x0^-1 * x1 * x2 * x3^-1 * x4) + -0.019*sqrt.abs(x0 * x3^-1 * x4^-1) + 4.842*log(x2 * x3^-1 * x4^-1) + 1738.701*tanh(x0^-1 * x1 * x2) + 2.329*sqrt.abs(x0 * x2 * x3^-1) + 3.034*sqrt.abs(x3^-1 * x4^-1) + -18.3*sqrt.abs(x0^-1 * x2^-1 * x3) + -39.952*tanh(x0^-1 * x4^-1) + 164.461
"(-1, 1)",10,5,2.5122607182925907,1.9227764861590904,0.0004065909123459969,337.79542040824884,-0.012*sqrt.abs(x0 * x3) + 5.51*tanh(x0^-1 * x2 * x3 * x4^-1) + 7.022*tanh(x3 * x4) + -28.745*tanh(x0^-1 * x4^-1) + 7.172*tanh(x0^-1 * x2^-1 * x4^-1) + 31548.899*cos(x1 * x3^-1 * x4) + -4.869*log(x0 * x2 * x3^-1 * x4) + -83106.497*tanh(x0 * x2) + -0.083*sqrt.abs(x0^-1 * x1 * x2^-1 * x3 * x4^-1) + -0.152*(x0^-1 * x1 * x2^-1 * x3) + 51665.928
"(-1, 1)",15,3,2.255277863081335,1.7504087986367856,0.00032810038799152775,438.640472650528,-0.138*sqrt.abs(x0) + 13.751*tanh(x3 * x4) + -19.221*sqrt.abs(x0^-1 * x1 * x2^-1) + 6.355*log(x0^-1 * x2^-1 * x4^-1) + -91387.022*tanh(x0 * x2) + -35.425*tanh(x0^-1 * x4^-1) + 3.333*tanh(x0^-1 * x2 * x3 * x4^-1) + 5376.436*exp(x0^-1 * x2^-1 * x3^-1) + 0.0*(x0 * x2 * x3) + 7.066*tanh(x0^-1 * x2^-1 * x4^-1) + -166.532*tanh(x0^-1 * x2^-1) + 18.073*(x0^-1 * x1 * x2 * x3) + -0.646*cos(x2^-1) + -16074.232*(x0^-1 * x1 * x2 * x4) + -2774.831*exp(x1 * x2 * x3^-1 * x4) + 88917.0
"(-1, 1)",15,4,2.419122237226376,1.8651036308798723,0.0003777276571829557,524.861757516861,-6.856*log(x0 * x2 * x3^-1 * x4) + -29.982*tanh(x0^-1 * x4^-1) + -46.531*sqrt.abs(x0^-1 * x2 * x4^-1) + 1.334*sqrt.abs(x0 * x4) + -1.199*(x1) + -0.946*sqrt.abs(x0 * x2^-1 * x3^-1 * x4) + 3.508*exp(x2^-1 * x3^-1) + -557.995*exp(x0^-1 * x2^-1) + -10.407*log(x0) + -0.817*sin(x2^-1) + -6673.162*(x1 * x2 * x3^-1 * x4) + 12.723*sin(x0 * x2 * x3^-1 * x4) + 66971.873*sin(x0^-1 * x3^-1) + 12.545*exp(x2^-1 * x4) + -3468.832*cos(x0^-1 * x2^-1) + 4205.167
"(-1, 1)",15,5,2.3636377204117736,1.8223707639573559,0.0003601780493810715,580.4477822780609,-4.968*log(x0 * x3^-1) + -0.006*(x0^-1 * x2^-1 * x3 * x4^-1) + 10.904*tanh(x0^-1 * x2^-1 * x4^-1) + 3528.878*exp(x0^-1 * x2^-1 * x3^-1) + 2.563*cos(x0^-1 * x1 * x4^-1) + -16.417*sin(x0^-1 * x4^-1) + -0.001*sqrt.abs(x0 * x2^-1 * x4^-1) + 714.507*exp(x0^-1 * x2^-1) + -4633.753*sin(x1 * x2 * x3^-1 * x4) + 194.188*sqrt.abs(x0^-1) + -44.548*tanh(x0^-1 * x2 * x4^-1) + -0.002*sqrt.abs(x0 * x1 * x2 * x4^-1) + 0.135*sqrt.abs(x2^-1 * x4^-1) + -2871.836*exp(x0^-1 * x2^-1 * x4) + -994.338*tanh(x0^-1 * x2^-1) + -1238.218
"(0, 3)",5,3,3.717936745201949,2.8659215276281107,0.0008909210613661979,179.58776903152466,-1.688*sqrt.abs(x0 * x2^2) + 14.637*tanh(x0 * x2^2) + -9.517*tanh(x0 * x4^2) + 0.252*sqrt.abs(x0 * x2^3 * x3) + -0.254*sqrt.abs(x0^2 * x2^2 * x4^2) + 119.66
"(0, 3)",5,4,3.37801957984557,2.5817017383628365,0.0007350692457202111,165.96079277992246,-0.277*sqrt.abs(x0^2 * x2 * x4) + 0.069*sqrt.abs(x0^3 * x2^2 * x4^2) + -5.654*sqrt.abs(x0 * x2 * x4) + 3.751*log(x0^2 * x2 * x3 * x4) + -0.366*sqrt.abs(x0^3 * x2^3 * x4^3) + 101.048
"(0, 3)",5,5,3.5729569551643383,2.736733322979221,0.0008224647862956114,193.10644125938416,18.133*tanh(x0^2 * x2^2 * x4) + -0.0*sqrt.abs(x0^3 * x4) + 0.056*sqrt.abs(x1^3 * x2^3 * x3^2) + -13.856*tanh(x0 * x2^2 * x4) + -45.624*sqrt.abs(x4) + 114.594
"(0, 3)",10,3,3.0914185478138294,2.426834641082766,0.0006156733825804652,517.7010953426361,-21.787*sqrt.abs(x2) + 2.127*log(x2 * x3^3) + -11.353*tanh(x2^3 * x3^3) + -182.222*tanh(x1^3 * x2 * x4^3) + 0.0*sqrt.abs(x0^3 * x1 * x2^3 * x3^3 * x4^3) + 16.984*tanh(x0 * x2^2) + -0.021*sqrt.abs(x0^2 * x2 * x3 * x4) + 0.0*sqrt.abs(x0^3 * x2^2 * x3^2 * x4) + -0.0*(x0^2 * x2^3 * x3^3 * x4^2) + 13.34*tanh(x0^2 * x4^2) + 101.731
"(0, 3)",10,4,2.8589733533554065,2.231458104527734,0.0005269395433311952,465.3906078338623,-0.176*sqrt.abs(x0 * x1^2 * x2) + -1.922*sqrt.abs(x0 * x2) + 0.016*sqrt.abs(x0^2 * x2^2) + 1.557*sqrt.abs(x1 * x2 * x3) + -0.0*sqrt.abs(x0^3) + 0.001*sqrt.abs(x0^2 * x1^3 * x2^2) + -4909.285*sqrt.abs(x2 * x4^3) + 8.105*tanh(x0^3 * x2^3 * x4^2) + 3.449*log(x0^3 * x2) + 873.721*sqrt.abs(x2 * x4^2) + 77.127
"(0, 3)",10,5,3.0161004009947234,2.3086937967318817,0.0005864032384221654,480.34048223495483,0.002*sqrt.abs(x0^3 * x2^2 * x4) + 3.741*tanh(x0^3 * x2^2 * x4^3) + 0.0*sqrt.abs(x0^3 * x1^2 * x2 * x3 * x4^2) + -0.0*sqrt.abs(x0^3) + -4.549*sqrt.abs(x1^2 * x4) + 8.346*tanh(x2^2 * x3^2 * x4) + -0.155*sqrt.abs(x0^2 * x2 * x4) + 8.87*tanh(x0^3 * x2^3 * x4^2) + -41.433*sqrt.abs(x2) + 9.721*tanh(x0^3 * x2^2 * x4^2) + 127.087
"(0, 3)",15,3,2.6592764081820506,2.0006163636358085,0.00045584553096137976,652.8281557559968,0.0*sqrt.abs(x0^2 * x3^2) + 72.149*tanh(x0 * x4) + 17.983*tanh(x0^2 * x1 * x2^3 * x4) + -0.255*sqrt.abs(x0) + 42.917*sqrt.abs(x2^3 * x3^2 * x4) + -8.645*tanh(x0 * x1^2 * x2 * x3 * x4^2) + -6.591*tanh(x0^3 * x1^3 * x2^3 * x3 * x4^3) + -8.715*tanh(x0 * x1 * x4^2) + -6.362*tanh(x0 * x1 * x2^2 * x4^2) + 7.882*tanh(x0^2 * x1^2 * x2^3 * x4^2) + -13.067*tanh(x0^2 * x1^2 * x3 * x4) + -30.589*tanh(x2^3 * x3^2 * x4) + -25.826*tanh(x0^2 * x4^2) + -79.847*sqrt.abs(x2) + -20.36*tanh(x1 * x4) + 121.151
"(0, 3)",15,4,2.4296251289257453,1.8748154377456832,0.000380885684254091,706.8870530128479,2.763*log(x0^3 * x2^2 * x3^3) + -0.001*sqrt.abs(x0^3 * x2^3) + 72.373*tanh(x0 * x4) + -2.352*log(x3^3 * x4^3) + -0.189*sqrt.abs(x0) + 6.923*tanh(x0^3 * x2^3 * x4^2) + 5.87*tanh(x0^3 * x2^2 * x4^3) + 0.072*sqrt.abs(x0^2 * x2^2) + -0.023*(x1^3 * x2) + -29.203*tanh(x0^2 * x4^2) + 9.093*sqrt.abs(x1 * x2 * x3 * x4) + -28528.486*tanh(x1 * x2 * x4^3) + -3.581*sqrt.abs(x0 * x2) + 0.0*(x0^2 * x1^3 * x4^2) + -3.038*tanh(x1^3) + 26.545
"(0, 3)",15,5,2.336224034167709,1.82221574723737,0.0003520091570788427,691.2829520702362,60.079*tanh(x0 * x4) + -0.0*(x1^3 * x3^2 * x4^2) + -21.978*tanh(x0^2 * x4^2) + -7.252*log(x2 * x4) + -0.365*sqrt.abs(x0) + 10.073*tanh(x0 * x2^2) + -3.319*tanh(x0^3 * x1^3 * x2^3 * x3^3) + 3.785*tanh(x0^2 * x1 * x2^2 * x4^2) + 0.0*sqrt.abs(x0^2 * x1^3 * x3^3 * x4) + 3.951*tanh(x0^2 * x2 * x4^2) + 80.527*(x2 * x3 * x4) + -3.229*tanh(x0^2 * x1 * x2^3 * x4^3) + -6935.254*tanh(x2^2 * x3 * x4^2) + 0.0*sqrt.abs(x0^3 * x2) + 7.3*tanh(x0^3 * x2^3 * x4^2) + 27.093
"(0, 2)",5,3,3.502412948187629,2.6479439626236903,0.0007902770846237213,138.0478458404541,0.0*(x0^2 * x2 * x4) + -0.134*sqrt.abs(x0^2 * x2 * x4) + 1.661*log(x0 * x3^2) + 18.037*tanh(x0^2 * x2^2 * x4) + -5.611*exp(x1^2 * x4^2) + 95.523
"(0, 2)",5,4,3.0468827888553283,2.3956154041798405,0.0005983169824806347,139.54239439964294,0.0*(x0^2 * x2 * x4) + 10.471*tanh(x0 * x2^2) + 1.81*log(x0 * x3^2) + 16.152*tanh(x0 * x4) + -0.153*sqrt.abs(x0^2 * x2 * x4) + 80.279
"(0, 2)",5,5,3.0160054459511048,2.3193566771492744,0.0005859470545578382,158.30386376380918,-0.179*sqrt.abs(x0) + 0.133*sqrt.abs(x3^2) + -2.718*log(x0 * x2^2 * x3 * x4^2) + 17.645*tanh(x0 * x2^2) + 14.098*tanh(x0^2 * x2 * x4^2) + 88.204
"(0, 2)",10,3,2.52445510779388,1.919978058801319,0.0004105912614557285,429.5219931602478,13.799*tanh(x0^2 * x2 * x4^2) + -5.27*log(x0 * x2 * x4) + 18.542*tanh(x0 * x2^2) + 27.112*tanh(x0 * x4) + 2.501*log(x3^2 * x4) + -9.731*tanh(x0 * x2 * x3^2 * x4^2) + -0.001*sqrt.abs(x0^2) + -0.812*sin(x1 * x3^2) + -1.996*tanh(x0 * x1 * x2^2 * x3^2) + -7.862*exp(x1 * x4) + 83.901
"(0, 2)",10,4,3.0098007787170853,2.2815750000873183,0.0005833925251897723,411.77025890350336,0.0*(x0^2 * x1 * x2^2) + -0.0*(x1^2 * x3^2) + -0.238*sqrt.abs(x0 * x1 * x2) + -1.328*log(x2^2 * x4^2) + -0.003*sqrt.abs(x0^2 * x2) + 5.284*tanh(x0^2 * x1 * x2^2 * x4^2) + -13.624*tanh(x1 * x4) + 0.05*sqrt.abs(x1^2 * x2 * x3^2) + 18.069*tanh(x0^2 * x2^2 * x4) + 4.081*tanh(x0^2 * x2 * x4^2) + 87.228
"(0, 2)",10,5,2.450286856189208,1.9073469960493727,0.00038714031145210186,420.8042294979096,50.03*tanh(x0 * x4) + 0.89*cos(x1 * x3) + -2.987*log(x0 * x2^2 * x4^2) + 18.498*tanh(x0 * x2^2) + 0.67*(x2 * x3^2 * x4) + 8.863*tanh(x0^2 * x2 * x4^2) + 0.008*sqrt.abs(x0 * x3) + -16.665*tanh(x0^2 * x4^2) + -0.47*(x1^2 * x2^2 * x3^2 * x4^2) + -0.235*sqrt.abs(x0) + 51.559
